/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_57_427.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_57_427.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_57_427.jpg, 0, 0, 0, 8.007896E-05
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_57_542.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_57_542.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_57_542.jpg, 0, 0, 0, 8.03385E-05
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_57_650.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_57_650.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_57_650.jpg, 0, 0.3240448, 0, 0.1926062
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_57_758.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_57_758.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_57_758.jpg, 0, 0.6442831, 0, 0.9765457
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_57_861.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_57_861.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_57_861.jpg, 0, 0.957819, 0, 2.021684
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_57_970.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_57_970.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_57_970.jpg, 0, 1, 0, 3.191185
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_58_085.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_58_085.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_58_085.jpg, 0, 1, 0, 4.598984
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_58_189.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_58_189.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_58_189.jpg, 0, 1, 0, 5.75886
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_58_293.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_58_293.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_58_293.jpg, 0, 1, 0, 7.135962
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_58_396.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_58_396.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_58_396.jpg, -0.3101821, 1, 0, 8.245831
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_58_501.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_58_501.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_58_501.jpg, -0.596382, 1, 0, 9.29132
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_58_610.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_58_610.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_58_610.jpg, -0.282153, 1, 0, 10.40923
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_58_715.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_58_715.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_58_715.jpg, 0, 1, 0, 11.54938
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_58_838.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_58_838.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_58_838.jpg, 0, 1, 0, 12.86944
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_58_944.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_58_944.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_58_944.jpg, 0, 1, 0, 14.16669
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_59_056.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_59_056.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_59_056.jpg, -0.2494862, 1, 0, 15.45418
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_59_158.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_59_158.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_59_158.jpg, -0.1845181, 1, 0, 16.23722
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_59_330.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_59_330.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_59_330.jpg, 0, 1, 0, 17.92563
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_59_435.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_59_435.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_59_435.jpg, 0, 1, 0, 19.18539
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_59_540.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_59_540.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_59_540.jpg, 0, 1, 0, 20.32536
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_59_714.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_59_714.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_59_714.jpg, 0, 1, 0, 22.05288
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_59_816.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_59_816.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_59_816.jpg, -0.3054092, 1, 0, 23.02094
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_25_59_924.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_25_59_924.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_25_59_924.jpg, -0.6011943, 1, 0, 23.77926
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_26_00_035.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_26_00_035.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_26_00_035.jpg, -0.6804539, 1, 0, 24.63237
/Users/Hassan/Desktop/Data/IMG/center_2020_04_10_13_26_00_135.jpg, /Users/Hassan/Desktop/Data/IMG/left_2020_04_10_13_26_00_135.jpg, /Users/Hassan/Desktop/Data/IMG/right_2020_04_10_13_26_00_135.jpg, -0.3803011, 1, 0, 25.61265
